patent_id,inventor_sequence,inventor_id,disambig_inventor_name_first,disambig_inventor_name_last,gender_code,location_id
11676364,13,fl:zu_ln:wang-27,Zuoguan,Wang,U,c41f88fa-16c7-11ed-9b5f-1234bde3cd05
8866833,2,fl:pa_ln:vanderkouwe-1,Paul,van der Kouwe,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10032245,6,fl:je_ln:bolz-1,Jeffrey A.,Bolz,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
12205210,2,fl:sa_ln:dutta-29,Santanu,Dutta,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
11976939,0,fl:ba_ln:liu-67,Baoan,Liu,U,696f80f0-16c8-11ed-9b5f-1234bde3cd05
8558835,0,fl:al_ln:keller-10,Alexander,Keller,M,3127bc40-16c8-11ed-9b5f-1234bde3cd05
8850436,2,fl:ro_ln:glanville-1,Robert Steven,Glanville,M,c6a61746-16c7-11ed-9b5f-1234bde3cd05
9626191,1,fl:mi_ln:fetterman-1,Michael A.,Fetterman,M,3a257802-16c8-11ed-9b5f-1234bde3cd05
8345052,0,fl:fr_ln:diard-1,Franck R.,Diard,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
8098254,3,fl:ka_ln:bhat-4,Karthik,Bhat,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
12162418,1,fl:sa_ln:sivaraman-5,Sakthivel,Sivaraman,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11962312,1,fl:st_ln:tell-1,Stephen G.,Tell,M,66009904-49af-11ed-9879-1234bde3cd05
10699427,1,fl:he_ln:moreton-1,Henry Packard,Moreton,M,c4f7422a-16c7-11ed-9b5f-1234bde3cd05
9916680,2,fl:to_ln:louca-1,Tony,Louca,M,04726932-16c8-11ed-9b5f-1234bde3cd05
12198255,0,fl:sa_ln:laine-2,Samuli Matias,Laine,M,8fe265be-49af-11ed-9879-1234bde3cd05
9413518,3,fl:mi_ln:hopgood-1,Michael,Hopgood,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11934520,3,fl:il_ln:pete-1,Ildiko,Pete,F,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11663036,0,fl:je_ln:duluk-1,Jerome F.,"Duluk, Jr.",M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
11214273,4,fl:mi_ln:truog-1,Mike,Truog,M,c41f88fa-16c7-11ed-9b5f-1234bde3cd05
10909739,4,fl:he_ln:moreton-1,Henry Packard,Moreton,M,c4f7422a-16c7-11ed-9b5f-1234bde3cd05
8938485,0,fl:ju_ln:vanderspek-1,Julius,Vanderspek,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11328112,2,fl:fr_ln:dasilva-2,Francisco,Da Silva,M,c345f536-16c7-11ed-9b5f-1234bde3cd05
7621769,2,fl:cr_ln:dowdall-1,Craig E.,Dowdall,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11988401,0,fl:al_ln:heydari-1,Ali,Heydari,U,c699b0b6-16c7-11ed-9b5f-1234bde3cd05
11832416,10,fl:el_ln:mentovich-2,Elad,Mentovich,M,1352bcd1-16c8-11ed-9b5f-1234bde3cd05
12112395,2,fl:pi_ln:jaroszynski-1,Piotr,Jaroszynski,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
9069664,0,fl:wi_ln:dally-2,William J.,Dally,M,c1927ee7-16c7-11ed-9b5f-1234bde3cd05
11922567,1,fl:cy_ln:crassin-1,Cyril,Crassin,M,68c9f815-49af-11ed-9879-1234bde3cd05
8199155,4,fl:ka_ln:ho-41,KaWing,Ho,U,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8020150,1,fl:li_ln:leroy-1,Lieven P.,Leroy,M,c1fc6dd2-16c7-11ed-9b5f-1234bde3cd05
8677074,0,fl:jo_ln:mathieson-1,John George,Mathieson,M,c41f88fa-16c7-11ed-9b5f-1234bde3cd05
9824772,4,fl:ar_ln:sahni-1,Arunjit,Sahni,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11689750,0,fl:bh_ln:pisupati-1,Bhanu,Pisupati,F,c6a61746-16c7-11ed-9b5f-1234bde3cd05
9489712,3,fl:wa_ln:young-3,Wayne Douglas,Young,M,4e3f896b-16c8-11ed-9b5f-1234bde3cd05
11922533,5,fl:ro_ln:dimitrov-3,Rouslan,Dimitrov,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9978171,1,fl:er_ln:lum-1,Eric B.,Lum,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9886402,1,fl:ro_ln:huang-40,Robert,Huang,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
11106261,1,fl:si_ln:bhargav-1,Siddharth S.,Bhargav,M,b7fd1cfb-16c7-11ed-9b5f-1234bde3cd05
8243083,1,fl:sh_ln:sengupta-10,Shubhabrata,Sengupta,M,c107103b-16c7-11ed-9b5f-1234bde3cd05
6980209,3,fl:ed_ln:hutchins-3,Edward A.,Hutchins,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
8537166,2,fl:er_ln:boucher-1,Eric,Boucher,M,c41f88fa-16c7-11ed-9b5f-1234bde3cd05
7814020,4,fl:sa_ln:akhtar-4,Salman,Akhtar,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
9595075,2,fl:je_ln:bolz-1,Jeffrey A.,Bolz,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
7023437,2,fl:em_ln:kilgariff-1,Emmett M.,Kilgariff,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10235208,0,fl:ni_ln:wang-14,Nicholas,Wang,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
12248788,8,fl:la_ln:shah-2,Lacky V.,Shah,M,c7e001c0-16c7-11ed-9b5f-1234bde3cd05
9728481,1,fl:jo_ln:greco-14,Joe,Greco,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8761538,0,fl:ro_ln:pereira-15,Rochelle,Pereira,F,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
11087162,4,fl:ja_ln:vanwelzen-2,Jack,van Welzen,M,04726932-16c8-11ed-9b5f-1234bde3cd05
9940286,5,fl:jo_ln:mashey-1,John,Mashey,M,c2e22c7f-16c7-11ed-9b5f-1234bde3cd05
11395239,0,fl:sr_ln:bhupatiraju-1,Srirama Murthy Raju,Bhupatiraju,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9013498,7,fl:ya_ln:tang-48,Yan Yan,Tang,F,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7747915,0,fl:an_ln:tamasi-1,Anthony Michael,Tamasi,M,c41f88fa-16c7-11ed-9b5f-1234bde3cd05
11631210,3,fl:ja_ln:novak-10,Jan,Novak,M,5de03733-16c8-11ed-9b5f-1234bde3cd05
7697008,1,fl:da_ln:kirk-5,David B.,Kirk,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9519947,4,fl:ri_ln:johnson-43,Richard Craig,Johnson,M,6d380d52-16c8-11ed-9b5f-1234bde3cd05
11364434,2,fl:ma_ln:khanal-1,Manoj,Khanal,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8687503,1,fl:ay_ln:abdulla-1,Ayaz,Abdulla,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
8306998,1,fl:um_ln:khan-7,Umair A.,Khan,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
8683089,2,fl:lu_ln:muliadi-1,Lukito,Muliadi,U,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7154507,3,fl:ha_ln:zatz-1,Harold Robert Feldman,Zatz,M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
12153783,1,fl:te_ln:karras-1,Tero Tapani,Karras,M,bab12027-16c7-11ed-9b5f-1234bde3cd05
8199155,1,fl:sa_ln:gupta-75,Saurabh,Gupta,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7800699,1,fl:mi_ln:lightstone-1,Michael L.,Lightstone,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
9626191,8,fl:ra_ln:selvanesan-2,Rajeshwaran,Selvanesan,M,c7b15c3f-16c7-11ed-9b5f-1234bde3cd05
8134567,3,fl:ty_ln:cheung-2,Tyvis,Cheung,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8259119,0,fl:fr_ln:diard-1,Franck R.,Diard,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
12105960,1,fl:ol_ln:giroux-2,Olivier,Giroux,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9230678,1,fl:je_ln:guss-1,Jesse Max,Guss,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11485308,1,fl:sa_ln:sivaraman-5,Sakthivel,Sivaraman,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9218691,0,fl:ja_ln:sams-4,Jason,Sams,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
RE49711,1,fl:te_ln:raja-1,Tezaswi,Raja,F,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8635480,1,fl:da_ln:reed-37,David G.,Reed,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
8060700,1,fl:pe_ln:holmqvist-2,Peter B.,Holmqvist,M,6d380d52-16c8-11ed-9b5f-1234bde3cd05
8094670,1,fl:ga_ln:hicok-2,Gary D.,Hicok,M,c6b2ecda-16c7-11ed-9b5f-1234bde3cd05
7545741,6,fl:an_ln:rajagopalan-5,Anand,Rajagopalan,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
7852340,10,fl:cr_ln:wittenbrink-1,Craig M.,Wittenbrink,M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
9837030,0,fl:to_ln:verbeure-1,Tom,Verbeure,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
12322177,0,fl:al_ln:hropak-1,Alexander,Hropak,M,1831a2a8-16c8-11ed-9b5f-1234bde3cd05
11593988,1,fl:ja_ln:novak-10,Jan,Novak,M,5de03733-16c8-11ed-9b5f-1234bde3cd05
8229218,1,fl:ph_ln:koshy-1,Philips,Koshy,U,13528ad6-16c8-11ed-9b5f-1234bde3cd05
12014547,1,fl:pr_ln:yadav-22,Prakash,Yadav,M,67aa7d75-49af-11ed-9879-1234bde3cd05
11630800,0,fl:ch_ln:hung-447,Ching-Yu,Hung,F,c3f6bfd4-16c7-11ed-9b5f-1234bde3cd05
9792122,3,fl:ro_ln:dimitrov-3,Rouslan,Dimitrov,M,c324ce6e-16c7-11ed-9b5f-1234bde3cd05
D932484,2,fl:pe_ln:lo-1,Pei-Lin,Lo,F,b5c9a039-16c7-11ed-9b5f-1234bde3cd05
9047085,0,fl:da_ln:wyatt-9,David,Wyatt,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7194605,0,fl:am_ln:ramchandran-1,Amit,Ramchandran,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9847891,5,fl:sa_ln:vincent-1,Samuel,Vincent,M,c1c16372-16c7-11ed-9b5f-1234bde3cd05
7178130,2,fl:bi_ln:wu-17,Bicheng,Wu,M,c4361743-16c7-11ed-9b5f-1234bde3cd05
11637998,1,fl:ro_ln:jenkin-1,Robin Brian,Jenkin,M,c345f536-16c7-11ed-9b5f-1234bde3cd05
11810274,2,fl:yi_ln:deng-50,Yining,Deng,F,6482ff1a-49af-11ed-9879-1234bde3cd05
11651520,0,fl:ma_ln:kilgard-1,Mark J.,Kilgard,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
9424201,0,fl:je_ln:duluk-1,Jerome F.,"Duluk, Jr.",M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
10826786,1,fl:ki_ln:kim-175,Kihwan,Kim,U,b7fd1cfb-16c7-11ed-9b5f-1234bde3cd05
9189242,0,fl:jo_ln:lindholm-5,John Erik,Lindholm,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
10996725,5,fl:sa_ln:nayak-20,Santosh,Nayak,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7671797,1,fl:an_ln:fear-1,Andrew,Fear,M,7ae82d76-16c8-11ed-9b5f-1234bde3cd05
7757073,1,fl:br_ln:intihar-1,Bruce R.,Intihar,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8866833,6,fl:to_ln:tamasi-1,Tony,Tamasi,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11455807,2,fl:pa_ln:sriram-4,Parthasarathy,Sriram,M,b86c5343-16c7-11ed-9b5f-1234bde3cd05
9223708,0,fl:pr_ln:kole-1,PrasannaKumar Shripal,Kole,M,68a4ea01-16c8-11ed-9b5f-1234bde3cd05
12067667,0,fl:ja_ln:pantaleoni-1,Jacopo,Pantaleoni,M,3127bc40-16c8-11ed-9b5f-1234bde3cd05
10838459,1,fl:da_ln:luebke-3,David Patrick,Luebke,M,02bfdd25-16c8-11ed-9b5f-1234bde3cd05
8108879,3,fl:da_ln:nuechterlein-1,David W.,Nuechterlein,M,df7e494c-16c7-11ed-9b5f-1234bde3cd05
12092742,0,fl:li_ln:yang-239,Lin,Yang,M,829203a4-49af-11ed-9879-1234bde3cd05
9330060,0,fl:er_ln:tsang-1,Eric,Tsang,M,c7b15c3f-16c7-11ed-9b5f-1234bde3cd05
7830175,2,fl:ch_ln:young-14,Charles Chew-Yuen,Young,M,c6a61746-16c7-11ed-9b5f-1234bde3cd05
10331603,3,fl:br_ln:fahs-1,Brian,Fahs,M,b86c5343-16c7-11ed-9b5f-1234bde3cd05
9742869,0,fl:ev_ln:bolotin-1,Evgeny,Bolotin,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11823355,0,fl:pa_ln:gilcher-1,Pascal,Gilcher,M,8293b9d0-49af-11ed-9879-1234bde3cd05
9841537,3,fl:ge_ln:slavenburg-2,Gerrit A.,Slavenburg,M,c402c9a6-16c7-11ed-9b5f-1234bde3cd05
11958529,1,fl:fa_ln:tozetoramos-1,Fabio,Tozeto Ramos,M,5836da24-16c8-11ed-9b5f-1234bde3cd05
11597078,3,fl:di_ln:fox-1,Dieter,Fox,M,5836da24-16c8-11ed-9b5f-1234bde3cd05
9378139,0,fl:sc_ln:ricketts-1,Scott,Ricketts,M,4affd925-16c8-11ed-9b5f-1234bde3cd05
8045330,1,fl:zh_ln:wang-221,Zhihui,Wang,U,93778f03-16c8-11ed-9b5f-1234bde3cd05
9424684,1,fl:ke_ln:dahm-1,Ken Patrik,Dahm,M,3127bc40-16c8-11ed-9b5f-1234bde3cd05
8462165,1,fl:te_ln:blanchard-2,Terence D.,Blanchard,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9229053,0,fl:pa_ln:krishnani-1,Padam Patt,Krishnani,M,371ed099-16c8-11ed-9b5f-1234bde3cd05
8359332,1,fl:jo_ln:white-81,Jonathan,White,M,8f94a78e-16c8-11ed-9b5f-1234bde3cd05
11660535,5,fl:jo_ln:kim-654,Joohwan,Kim,U,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8341358,0,fl:jo_ln:edmondson-3,John H.,Edmondson,M,05dc2e20-16c8-11ed-9b5f-1234bde3cd05
9934714,0,fl:fe_ln:heide-1,Felix,Heide,M,a7a72ca3-16c8-11ed-9b5f-1234bde3cd05
11127167,2,fl:jo_ln:albericiolatorre-1,Jorge,Albericio Latorre,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11364434,4,fl:jo_ln:levy-26,Jordan,Levy,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11961243,6,fl:ch_ln:ningaraju-1,Chethan,Ningaraju,M,145cee04-16c8-11ed-9b5f-1234bde3cd05
12153688,2,fl:xi_ln:hu-219,Xinxing,Hu,U,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
7583126,2,fl:ch_ln:young-14,Charles Chew-Yuen,Young,M,c6a61746-16c7-11ed-9b5f-1234bde3cd05
7499690,0,fl:ta_ln:liu-112,Tao,Liu,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
9197365,1,fl:di_ln:vasudevan-1,Dinkar,Vasudevan,M,a7e83073-16c8-11ed-9b5f-1234bde3cd05
10444280,5,fl:sa_ln:chadalavda-1,Sailendra,Chadalavda,M,c7b15c3f-16c7-11ed-9b5f-1234bde3cd05
8301980,1,fl:sh_ln:keil-2,Shane J.,Keil,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7418606,0,fl:br_ln:holmer-1,Bruce,Holmer,M,c6c58bd8-16c7-11ed-9b5f-1234bde3cd05
12198252,0,fl:gr_ln:muthler-2,Gregory,MUTHLER,M,66009904-49af-11ed-9879-1234bde3cd05
11769040,4,fl:ja_ln:clemons-2,Jason Lavar,Clemons,M,7ae839ed-16c8-11ed-9b5f-1234bde3cd05
10459861,8,fl:po_ln:rao-5,Poornachandra,Rao,M,7ae82d76-16c8-11ed-9b5f-1234bde3cd05
6734874,0,fl:jo_ln:lindholm-5,John Erik,Lindholm,M,c6a61746-16c7-11ed-9b5f-1234bde3cd05
10909739,1,fl:yu_ln:uralsky-2,Yury,Uralsky,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8588305,2,fl:fr_ln:sijstermans-3,Frans,Sijstermans,M,b86c5343-16c7-11ed-9b5f-1234bde3cd05
9229053,2,fl:kw_ln:ng-22,Kwanjee,Ng,U,c6a61746-16c7-11ed-9b5f-1234bde3cd05
11512964,0,fl:ch_ln:chen-1788,Chen,Chen,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9003000,0,fl:an_ln:currid-1,Andrew,Currid,M,c3123a8f-16c7-11ed-9b5f-1234bde3cd05
8099529,0,fl:ma_ln:overby-1,Mark A.,Overby,M,bb6d1283-16c7-11ed-9b5f-1234bde3cd05
8427496,2,fl:da_ln:reed-37,David G.,Reed,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
7249306,0,fl:ad_ln:chen-4,Addison,Chen,M,224dae5d-16c8-11ed-9b5f-1234bde3cd05
8341380,1,fl:ma_ln:mosley-3,Mark,Mosley,M,e428813b-16c7-11ed-9b5f-1234bde3cd05
11012694,4,fl:wa_ln:donovan-3,Walter E.,Donovan,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10705994,10,fl:mi_ln:siu-3,Michael,Siu,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9755994,2,fl:jo_ln:edmondson-3,John H.,Edmondson,M,05dc2e20-16c8-11ed-9b5f-1234bde3cd05
9529712,0,fl:br_ln:kelleher-3,Brian,Kelleher,M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
12093539,2,fl:ja_ln:sankaran-2,Jagadeesh,Sankaran,M,c31f4b00-16c7-11ed-9b5f-1234bde3cd05
8339406,4,fl:ed_ln:ahn-1,Ed,Ahn,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
10984637,2,fl:jo_ln:levy-26,Jordan,Levy,M,c6d1fc1a-16c7-11ed-9b5f-1234bde3cd05
11769495,1,fl:su_ln:bhattacharya-19,Sumit,Bhattacharya,M,67aa7d75-49af-11ed-9879-1234bde3cd05
7944452,0,c601jxcfda0f66t9kdjb4miq1,Adam Clark,Wietkemper,M,fa04b8ad-16c7-11ed-9b5f-1234bde3cd05
7681077,1,fl:jo_ln:montrym-1,John S.,Montrym,M,b86c5343-16c7-11ed-9b5f-1234bde3cd05
12292495,7,fl:yu_ln:sheng-13,Yu,Sheng,F,1893009c-16c8-11ed-9b5f-1234bde3cd05
10019776,2,fl:da_ln:kirkland-1,Dale L.,Kirkland,M,e08bd564-16c7-11ed-9b5f-1234bde3cd05
12217326,2,fl:je_ln:ingham-3,Jeremiah Gustaf,Ingham,M,c7b15c3f-16c7-11ed-9b5f-1234bde3cd05
11154773,6,fl:ja_ln:vanwelzen-2,Jack,van Welzen,M,04726932-16c8-11ed-9b5f-1234bde3cd05
11443555,0,fl:pa_ln:sriram-4,Parthasarathy,Sriram,M,b86c5343-16c7-11ed-9b5f-1234bde3cd05
8098254,5,fl:da_ln:reed-37,David G.,Reed,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
11442795,0,fl:da_ln:johnson-30,Daniel R.,Johnson,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
10922203,0,fl:jo_ln:alben-1,Jonah M.,Alben,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7456835,3,fl:br_ln:coon-1,Brett W.,Coon,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9589310,2,fl:pa_ln:brown-6,Patrick R.,Brown,M,f9d80b4b-16c7-11ed-9b5f-1234bde3cd05
7961197,3,fl:je_ln:duluk-1,Jerome F.,"Duluk, Jr.",M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
12265463,3,fl:ne_ln:gubba-1,Neeraja,Gubba,F,93f56e17-49af-11ed-9879-1234bde3cd05
9823931,9,fl:ma_ln:ekman-6,Magnus,Ekman,M,c3123a8f-16c7-11ed-9b5f-1234bde3cd05
8941653,4,fl:se_ln:treichler-1,Sean J.,Treichler,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
11163859,6,fl:as_ln:rege-1,Ashutosh Gajanan,Rege,M,4affd925-16c8-11ed-9b5f-1234bde3cd05
8994640,1,fl:to_ln:verbeure-1,Tom,Verbeure,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
10001996,1,fl:ja_ln:vanzoeren-1,James,van Zoeren,M,cc87f4a7-16c7-11ed-9b5f-1234bde3cd05
11043172,2,fl:je_ln:roever-1,Jens,Roever,M,c41f88fa-16c7-11ed-9b5f-1234bde3cd05
8732713,2,fl:jo_ln:lindholm-5,John Erik,Lindholm,M,c39d6412-16c7-11ed-9b5f-1234bde3cd05
9256914,0,fl:yu_ln:zhang-174,Yu,Zhang,M,93778f03-16c8-11ed-9b5f-1234bde3cd05
12019498,4,fl:lo_ln:yue-1,Lordson L.,Yue,M,b86c5343-16c7-11ed-9b5f-1234bde3cd05
10432954,2,fl:ch_ln:yang-1363,Chunfeng,Yang,U,35a7da9f-16c8-11ed-9b5f-1234bde3cd05
7447490,1,fl:ma_ln:keramat-2,Mansour,Keramat,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
10762620,3,fl:pa_ln:wieschollek-1,Patrick,Wieschollek,M,2e61750d-16c8-11ed-9b5f-1234bde3cd05
9812770,1,fl:wa_ln:lee-194,Warren,Lee,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11610115,5,fl:sa_ln:fidler-1,Sanja,Fidler,F,1831a2a8-16c8-11ed-9b5f-1234bde3cd05
8922550,0,fl:ma_ln:stich-7,Martin,Stich,M,3127bc40-16c8-11ed-9b5f-1234bde3cd05
11893468,2,fl:ch_ln:paxton-1,Christopher Jason,Paxton,M,696f80f0-16c8-11ed-9b5f-1234bde3cd05
12288363,0,fl:ay_ln:sen-2,Ayon,Sen,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9411642,0,fl:yo_ln:kulkarni-1,Yogish Sadashiv,Kulkarni,M,119ae6d0-16c8-11ed-9b5f-1234bde3cd05
12050893,2,fl:ra_ln:karrenberg-1,Ralf Andreas,Karrenberg,M,2d146572-16c8-11ed-9b5f-1234bde3cd05
11934829,0,fl:ah_ln:itani-1,Ahmad,Itani,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
9710275,0,fl:ja_ln:marathe-1,Jaydeep,Marathe,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
6650330,2,fl:ke_ln:dawallu-1,Kevin,Dawallu,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
11804000,6,fl:cr_ln:kolb-1,Craig,KOLB,M,c8a494cf-16c7-11ed-9b5f-1234bde3cd05
9905196,1,fl:fe_ln:heide-1,Felix,Heide,M,a7a72ca3-16c8-11ed-9b5f-1234bde3cd05
10565686,1,fl:ti_ln:aila-1,Timo Oskari,Aila,M,5f95bb9a-16c8-11ed-9b5f-1234bde3cd05
10409730,1,fl:je_ln:duluk-1,Jerome F.,"Duluk, Jr.",M,a26e22db-16c8-11ed-9b5f-1234bde3cd05
9436235,0,fl:sr_ln:damaraju-1,Srinivasa Rao,Damaraju,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11625279,1,fl:or_ln:villa-1,Oreste,Villa,M,c31f3c76-16c7-11ed-9b5f-1234bde3cd05
11605384,0,fl:st_ln:dalton-1,Steven,Dalton,M,6d380d52-16c8-11ed-9b5f-1234bde3cd05
7487371,2,fl:dm_ln:vyshetsky-1,Dmitry,Vyshetsky,M,c6a61746-16c7-11ed-9b5f-1234bde3cd05
7969446,1,fl:br_ln:angell-1,Brian K.,Angell,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
7523209,0,fl:se_ln:treichler-1,Sean J.,Treichler,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
12045952,1,fl:ma_ln:le-9,Matthieu,Le,M,4affd925-16c8-11ed-9b5f-1234bde3cd05
8294714,1,fl:qi_ln:mo-1,Qi,Mo,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9639466,5,fl:pe_ln:holmqvist-2,Peter B.,Holmqvist,M,6d380d52-16c8-11ed-9b5f-1234bde3cd05
7979526,2,fl:ro_ln:uyeshiro-2,Robin Yasu,Uyeshiro,M,c0c5ad88-16c7-11ed-9b5f-1234bde3cd05
9639479,1,fl:br_ln:coon-1,Brett W.,Coon,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8285877,1,ca7c4srjm99xlrnv1kdhmda8y,Sridhar R.,Pursai,M,13f05eea-16c8-11ed-9b5f-1234bde3cd05
8427495,1,fl:ro_ln:alfieri-1,Robert A.,Alfieri,M,fa3555dc-16c7-11ed-9b5f-1234bde3cd05
8880789,3,fl:ji_ln:welzen-1,Jim Van,Welzen,M,04726932-16c8-11ed-9b5f-1234bde3cd05
9053209,0,fl:jo_ln:cohen-10,Jonathan,Cohen,M,4c7a9f37-16c8-11ed-9b5f-1234bde3cd05
9117392,0,fl:ma_ln:jadhav-11,Mahesh Sambhaji,Jadhav,M,5e4daa29-16c8-11ed-9b5f-1234bde3cd05
6825847,1,fl:be_ln:schneider-8,Bengt-Olaf,Schneider,M,05de95bc-16c8-11ed-9b5f-1234bde3cd05
10229529,1,fl:je_ln:bolz-1,Jeffrey A.,Bolz,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
11494370,5,fl:br_ln:smith-79,Brian L.,Smith,M,a26e2a3b-16c8-11ed-9b5f-1234bde3cd05
8694697,0,fl:da_ln:nuechterlein-1,David W.,Nuechterlein,M,df7e494c-16c7-11ed-9b5f-1234bde3cd05
7609696,2,fl:as_ln:jha-11,Ashutosh K.,Jha,M,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
7015913,1,fl:ru_ln:bastos-1,Rui M.,Bastos,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11936379,4,fl:ha_ln:wei-33,Hao,Wei,M,6482ff1a-49af-11ed-9879-1234bde3cd05
7570266,0,fl:ru_ln:bastos-1,Rui M.,Bastos,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7489315,0,fl:br_ln:nordquist-1,Bryon S.,Nordquist,M,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11182598,8,fl:aa_ln:bartholomew-1,Aaron,Bartholomew,M,4affd925-16c8-11ed-9b5f-1234bde3cd05
9652282,2,fl:la_ln:shah-2,Lacky V.,Shah,M,c7e001c0-16c7-11ed-9b5f-1234bde3cd05
12198255,8,fl:jo_ln:burgess-14,John,Burgess,M,1811f8b9-16c8-11ed-9b5f-1234bde3cd05
9484115,2,fl:sp_ln:gold-2,Spencer,Gold,M,0c4fa19b-16c8-11ed-9b5f-1234bde3cd05
