patent_id,assignee_sequence,assignee_id,disambig_assignee_individual_name_first,disambig_assignee_individual_name_last,disambig_assignee_organization,assignee_type,location_id
8537166,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7170757,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8994640,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10839591,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9785729,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9117284,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
6924811,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
6950107,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10599606,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10452566,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7626588,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12306298,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8276180,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8726125,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9697044,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10699427,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9117254,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10083036,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8051279,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11315018,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7966509,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7053893,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8648856,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11557022,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7539218,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12229970,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8161252,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10055875,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12272385,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8436870,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11474897,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9019284,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8570916,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10536709,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11646240,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8219786,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10350489,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8006232,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11928772,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11429419,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,13f05eea-16c8-11ed-9b5f-1234bde3cd05
11703348,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9569385,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
D707679,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7324026,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12153783,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8941669,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8074224,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10009027,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8984486,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8411103,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7979526,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7834881,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9342311,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9240691,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11043172,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7522540,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7053901,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8773447,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10983919,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7425966,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11575494,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10453168,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11379420,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11364883,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11915493,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8214654,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12101907,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7584342,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7742646,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12198256,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8130227,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11604654,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
6720975,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11087162,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11367244,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8095829,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11120609,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9165394,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7814253,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11956931,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12333688,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8356128,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9038080,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11244226,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9035957,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8069355,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9773473,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8190669,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9159156,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9209792,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8212831,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8392669,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11494879,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9060355,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8059680,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7504872,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11935179,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8624916,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9471091,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11055253,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9824009,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9256914,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8351776,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12100113,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7565279,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9619204,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8021194,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10970816,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12333311,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12333642,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8132015,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9070213,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11727272,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11983815,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8730252,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11574155,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8150455,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7369679,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9831189,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8044923,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9817455,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11018909,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8786618,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12199619,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10027401,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10607390,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9569214,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8294821,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7463260,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7209140,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9255967,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
6768493,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9569885,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,
7433398,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9819604,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10096534,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8982140,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7739473,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7646790,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8701057,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8478071,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7206902,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
6975329,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7583277,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8201014,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8527923,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8259122,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10114755,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11790596,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10776983,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
5768628,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c59ba8f0-16c7-11ed-9b5f-1234bde3cd05
7324105,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8656394,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8930861,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8601235,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9093135,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11663773,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10250892,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8005885,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8873237,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9170980,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7619687,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8743019,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7961733,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12120122,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11107176,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8615646,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
11935194,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
7154507,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
12191868,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
9110141,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8713262,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8094158,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
8307165,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10242485,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
10684824,0,024bdad2-8995-48e5-859e-a578e0a7ad6d,,,NVIDIA CORPORATION,2,c1ee6332-16c7-11ed-9b5f-1234bde3cd05
