patent_id,patent_type,patent_date,patent_title,wipo_kind,num_claims,withdrawn,filename
12044732,utility,2024-07-23,Silicon test structures for separate measurement of NMOS and PMOS transistor delays,B2,25,0,ipg240723.xml
12045307,utility,2024-07-23,Fine-grained per-vector scaling for neural network quantization,B2,22,0,ipg240723.xml
12045666,utility,2024-07-23,Profiling and performance monitoring of distributed computational pipelines,B2,22,0,ipg240723.xml
12045924,utility,2024-07-23,Real-time hardware-assisted GPU tuning using machine learning,B2,20,0,ipg240723.xml
12045952,utility,2024-07-23,Video upsampling using one or more neural networks,B2,30,0,ipg240723.xml
12046006,utility,2024-07-23,LIDAR-to-camera transformation during sensor calibration for autonomous vehicles,B2,20,0,ipg240723.xml
12047067,utility,2024-07-23,Level-conversion circuits for signaling across voltage domains,B2,22,0,ipg240723.xml
12047595,utility,2024-07-23,Frame selection for streaming applications,B2,20,0,ipg240723.xml
12050548,utility,2024-07-30,Built-in self-test for a programmable vision accelerator of a system on a chip,B2,20,0,ipg240730.xml
12050893,utility,2024-07-30,Coroutine suspension mechanism for improving performance of a computer device,B2,17,0,ipg240730.xml
12051332,utility,2024-07-30,Path perception diversity and redundancy in autonomous machine applications,B2,20,0,ipg240730.xml
12054164,utility,2024-08-06,Hardware fault detection for feedback control systems in autonomous machine applications,B2,22,0,ipg240806.xml
12055412,utility,2024-08-06,System and methods for updating high definition maps,B2,20,0,ipg240806.xml
12055995,utility,2024-08-06,Automatic error prediction in data centers,B2,21,0,ipg240806.xml
12056494,utility,2024-08-06,Techniques for parallel execution,B2,35,0,ipg240806.xml
12056806,utility,2024-08-06,Fine grained interleaved rendering applications in path tracing for cloud computing environments,B2,20,0,ipg240806.xml
12056854,utility,2024-08-06,Systems and methods for frame time smoothing based on modified animation advancement and use of post render queues,B2,18,0,ipg240806.xml
12057113,utility,2024-08-06,Using a natural language model to interface with a closed domain system,B2,20,0,ipg240806.xml
12057974,utility,2024-08-06,Decision feed forward equalization for partial response equalized signal including pre-cursor cancelation,B2,21,0,ipg240806.xml
12059625,utility,2024-08-13,Playstyle analysis for game recommendations,B2,20,0,ipg240813.xml
12059628,utility,2024-08-13,Joining or replaying a game instance from a game broadcast,B2,20,0,ipg240813.xml
12067223,utility,2024-08-20,Context aware annotations for collaborative applications,B2,17,0,ipg240820.xml
12067405,utility,2024-08-20,Run-time configuration loading,B2,20,0,ipg240820.xml
12067409,utility,2024-08-20,Streaming per-pixel transparency information using transparency-agnostic video codecs,B2,20,0,ipg240820.xml
12067667,utility,2024-08-20,Using directional radiance for interactions in path tracing,B2,21,0,ipg240820.xml
12067669,utility,2024-08-20,Watertight ray triangle intersection,B2,20,0,ipg240820.xml
12069836,utility,2024-08-20,Intelligent dual function cold plate system with heat pipe for datacenter cooling systems,B2,30,0,ipg240820.xml
12069840,utility,2024-08-20,Interfacing flow controllers for datacenter cooling systems,B2,20,0,ipg240820.xml
12072442,utility,2024-08-27,Object detection and detection confidence suitable for autonomous driving,B2,20,0,ipg240827.xml
12072703,utility,2024-08-27,Remote operation of a vehicle using virtual representations of a vehicle,B2,20,0,ipg240827.xml
12072815,utility,2024-08-27,Techniques for data bus inversion with improved latency,B1,20,0,ipg240827.xml
12072954,utility,2024-08-27,Neural network trained using federated learning with local training data preserved at local edge circuits,B1,9,0,ipg240827.xml
12073325,utility,2024-08-27,Distance estimation to objects and free-space boundaries in autonomous machine applications,B2,20,0,ipg240827.xml
12073504,utility,2024-08-27,Hardware-based techniques applicable for ray tracing for efficiently representing and processing an arbitrary bounding volume,B2,30,0,ipg240827.xml
12073604,utility,2024-08-27,Using temporal filters for automated real-time classification,B2,20,0,ipg240827.xml
12075061,utility,2024-08-27,Frame selection for streaming applications,B2,20,0,ipg240827.xml
12075589,utility,2024-08-27,Modular interface patch panel,B2,19,0,ipg240827.xml
12077190,utility,2024-09-03,Efficient safety aware path selection and planning for autonomous machine applications,B2,21,0,ipg240903.xml
12078678,utility,2024-09-03,In system test of chips in functional systems,B2,20,0,ipg240903.xml
12079028,utility,2024-09-03,Fast clock detection,B2,37,0,ipg240903.xml
12079097,utility,2024-09-03,Techniques for testing semiconductor devices,B2,20,0,ipg240903.xml
12081812,utility,2024-09-03,Dynamically reducing stutter and latency in video streaming applications,B2,20,0,ipg240903.xml
12082382,utility,2024-09-03,Intelligent in-rack pump or compressor unit for datacenter cooling systems,B2,28,0,ipg240903.xml
12086095,utility,2024-09-10,Remote promise and remote future for downstream components to update upstream states,B2,18,0,ipg240910.xml
12086208,utility,2024-09-10,Measuring the effects of augmentation artifacts on a machine learning network,B2,20,0,ipg240910.xml
12087077,utility,2024-09-10,Determining associations between objects and persons using machine learning models,B2,20,0,ipg240910.xml
12089378,utility,2024-09-10,Integrated server flow-through fixture with state sensor for datacenter cooling systems,B2,20,0,ipg240910.xml
12092742,utility,2024-09-17,Encoding LiDAR scanned data for generating high definition maps for autonomous vehicles,B2,20,0,ipg240917.xml
12092820,utility,2024-09-17,Holographic virtual reality display,B2,27,0,ipg240917.xml
12093208,utility,2024-09-17,Remote descriptor to enable remote direct memory access (RDMA) transport of a serialized object,B2,21,0,ipg240917.xml
12093209,utility,2024-09-17,Streaming batcher for collecting work packets as remote descriptors,B2,24,0,ipg240917.xml
12093539,utility,2024-09-17,Using per memory bank load caches for reducing power use in a system on a chip,B2,20,0,ipg240917.xml
12093699,utility,2024-09-17,Automatic population of boot volumes via provided URLs,B2,12,0,ipg240917.xml
12093824,utility,2024-09-17,Distance to obstacle detection in autonomous machine applications,B2,20,0,ipg240917.xml
12094572,utility,2024-09-17,Genetic mutation detection using deep learning,B1,13,0,ipg240917.xml
12099407,utility,2024-09-24,System and methods for hardware-software cooperative pipeline error detection,B2,13,0,ipg240924.xml
12099439,utility,2024-09-24,Performing load and store operations of 2D arrays in a single cycle in a system on a chip,B2,20,0,ipg240924.xml
12099453,utility,2024-09-24,Application partitioning for locality in a stacked memory system,B2,25,0,ipg240924.xml
12099848,utility,2024-09-24,Automatic compute kernel generation,B2,20,0,ipg240924.xml
12100112,utility,2024-09-24,Cloud-centric platform for collaboration and connectivity on 3D virtual environments,B2,24,0,ipg240924.xml
12100113,utility,2024-09-24,Performing occlusion-aware global 3D pose and shape estimation of articulated objects,B2,19,0,ipg240924.xml
12101338,utility,2024-09-24,Protecting vehicle buses from cyber-attacks,B2,20,0,ipg240924.xml
12101907,utility,2024-09-24,Intelligent pod-based cooling loop with dry cooler for mobile datacenter cooling systems,B2,14,0,ipg240924.xml
12105960,utility,2024-10-01,Self-synchronizing remote memory operations in a multiprocessor system,B2,20,0,ipg241001.xml
12106423,utility,2024-10-01,Reducing false positive ray traversal using ray clipping,B2,20,0,ipg241001.xml
12109701,utility,2024-10-08,Guided uncertainty-aware policy optimization: combining model-free and model-based strategies for sample-efficient learning,B2,30,0,ipg241008.xml
12111177,utility,2024-10-08,Generating training data for deep learning models for building high definition maps,B2,21,0,ipg241008.xml
12111179,utility,2024-10-08,Organizing mapped regions into discretized segments for autonomous systems and applications,B2,21,0,ipg241008.xml
12111381,utility,2024-10-08,Sensor data compression for map creation for autonomous systems and applications,B2,21,0,ipg241008.xml
12111842,utility,2024-10-08,Low latency communications for nodes in replication relationships,B2,20,0,ipg241008.xml
12112147,utility,2024-10-08,Machine learning application deployment using user-defined pipeline,B2,20,0,ipg241008.xml
12112148,utility,2024-10-08,Configuring machine learning models for training and deployment using graphical components,B2,18,0,ipg241008.xml
12112247,utility,2024-10-08,Automatic generation of ground truth data for training or retraining machine learning models,B2,20,0,ipg241008.xml
12112395,utility,2024-10-08,Unified memory systems and methods,B2,22,0,ipg241008.xml
12112422,utility,2024-10-08,Noise-free differentiable ray casting,B2,20,0,ipg241008.xml
12112428,utility,2024-10-08,Shader binding management in ray tracing,B2,20,0,ipg241008.xml
12112445,utility,2024-10-08,Transferring geometric and texture styles in 3D asset rendering using neural networks,B2,18,0,ipg241008.xml
12114469,utility,2024-10-08,Adjustable fluid coupling in datacenter cooling systems,B2,20,0,ipg241008.xml
12117298,utility,2024-10-15,Distributed processing of pose graphs for generating high definition maps for navigating autonomous vehicles,B2,20,0,ipg241015.xml
12118353,utility,2024-10-15,Performing load and permute with a single instruction in a system on a chip,B2,20,0,ipg241015.xml
12118382,utility,2024-10-15,Asynchronous data movement pipeline,B2,29,0,ipg241015.xml
12118454,utility,2024-10-15,Neural network accelerator using logarithmic-based arithmetic,B2,20,0,ipg241015.xml
12118643,utility,2024-10-15,Hardware-accelerated nearest neighbor queries for arbitrary data primitives,B2,31,0,ipg241015.xml
12120122,utility,2024-10-15,Processing authentication requests for unified access management systems and applications,B2,20,0,ipg241015.xml
12120152,utility,2024-10-15,Preemptive processing of authentication requests for unified access management systems and applications,B2,20,0,ipg241015.xml
12121801,utility,2024-10-22,Transferring from a cloud-hosted instance of an application to a local instance,B2,20,0,ipg241022.xml
12121823,utility,2024-10-22,Automatic classification and reporting of inappropriate language in online applications,B2,20,0,ipg241022.xml
12122053,utility,2024-10-22,Generating computer simulations of manipulations of materials based on machine learning from measured statistics of observed manipulations,B2,27,0,ipg241022.xml
12122392,utility,2024-10-22,Context-based state estimation,B2,20,0,ipg241022.xml
12124308,utility,2024-10-22,Techniques to modify processor performance,B2,30,0,ipg241022.xml
12124346,utility,2024-10-22,Leveraging low power states for fault testing of processing cores at runtime,B2,20,0,ipg241022.xml
12124378,utility,2024-10-22,Method for efficient grouping of cache requests for datapath scheduling,B1,20,0,ipg241022.xml
12124832,utility,2024-10-22,Semiconductor component update device,B2,20,0,ipg241022.xml
12125277,utility,2024-10-22,Real-time persistent object tracking for intelligent video analytics systems,B1,18,0,ipg241022.xml
12126791,utility,2024-10-22,Conversational AI-encoded language for data compression,B1,20,0,ipg241022.xml
12127374,utility,2024-10-22,Staged commissioning for datacenter cooling systems,B2,20,0,ipg241022.xml
12127381,utility,2024-10-22,Outlet quality factor stabilization for datacenter cooling systems,B2,20,0,ipg241022.xml
12129901,utility,2024-10-29,Leaf spring for an integrated circuit heat sink,B2,20,0,ipg241029.xml
12130687,utility,2024-10-29,Techniques for controlling computing performance for power-constrained multi-processor computing systems,B2,20,0,ipg241029.xml
12130750,utility,2024-10-29,Hardware support for optimizing huge memory page selection,B2,32,0,ipg241029.xml
12131556,utility,2024-10-29,Object fence generation for lane assignment in autonomous machine applications,B2,20,0,ipg241029.xml
12131775,utility,2024-10-29,Keeper-free volatile memory system,B2,16,0,ipg241029.xml
12131800,utility,2024-10-29,Physically unclonable cell using dual-interlocking and error correction techniques,B2,24,0,ipg241029.xml
12132590,utility,2024-10-29,Hardware-efficient PAM-3 encoder and decoder,B2,16,0,ipg241029.xml
12135607,utility,2024-11-05,Hardware-efficient PAM-3 encoder and decoder,B2,27,0,ipg241105.xml
12135781,utility,2024-11-05,Implementing hardware-based memory safety for a graphic processing unit,B2,24,0,ipg241105.xml
12136249,utility,2024-11-05,Glare mitigation using image contrast analysis for autonomous systems and applications,B2,20,0,ipg241105.xml
12137055,utility,2024-11-05,Virtual channel starvation-free arbitration for switches,B2,20,0,ipg241105.xml
12138805,utility,2024-11-12,Machine learning of grasp poses in a cluttered environment,B2,30,0,ipg241112.xml
